Time	Force
0.71675	-511.75237
0.71680	-485.06085
0.71685	-504.90839
0.71690	-512.66490
0.71695	-502.17080
0.71700	-484.83272
0.71705	-512.89304
0.71710	-492.13296
0.71715	-513.34930
0.71720	-512.66490
0.71725	-487.79844
0.71730	-505.59279
0.71735	-511.75237
0.71740	-511.29611
0.71745	-486.65778
0.71750	-504.22399
0.71755	-494.64242
0.71760	-512.43677
0.71765	-511.75237
0.71770	-485.28898
0.71775	-504.90839
0.71780	-483.69205
0.71785	-501.94267
0.71790	-505.13652
0.71795	-510.38358
0.71800	-507.18972
0.71805	-508.78665
0.71810	-507.18972
0.71815	-507.18972
0.71820	-494.87055
0.71825	-507.18972
0.71830	-485.06085
0.71835	-505.82092
0.71840	-495.78309
0.71845	-508.33038
0.71850	-491.22043
0.71855	-500.80200
0.71860	-506.50532
0.71865	-498.52068
0.71870	-506.27719
0.71875	-490.76417
0.71880	-480.04193
0.71885	-506.73345
0.71890	-486.42965
0.71895	-492.58923
0.71900	-504.68026
0.71905	-506.04906
0.71910	-504.22399
0.71915	-490.76417
0.71920	-482.77952
0.71925	-505.59279
0.71930	-500.57387
0.71935	-478.90127
0.71940	-480.72633
0.71945	-502.62707
0.71950	-491.22043
0.71955	-480.04193
0.71960	-504.22399
0.71965	-504.90839
0.71970	-504.90839
0.71975	-503.99586
0.71980	-479.35753
0.71985	-503.08333
0.71990	-492.36110
0.71995	-486.42965
0.72000	-488.48284
0.72005	-488.02657
0.72010	-494.18616
0.72015	-505.36466
0.72020	-488.93911
0.72025	-496.01122
0.72030	-502.62707
0.72035	-478.90127
0.72040	-503.99586
0.72045	-485.06085
0.72050	-505.13652
0.72055	-502.17080
0.72060	-502.39893
0.72065	-503.08333
0.72070	-503.31146
0.72075	-504.45213
0.72080	-485.74525
0.72085	-478.21687
0.72090	-502.85520
0.72095	-501.71453
0.72100	-496.01122
0.72105	-499.20508
0.72110	-504.68026
0.72115	-484.60458
0.72120	-490.99230
0.72125	-504.90839
0.72130	-490.30790
0.72135	-503.99586
0.72140	-492.81736
0.72145	-504.22399
0.72150	-494.41429
0.72155	-491.67670
0.72160	-503.99586
0.72165	-494.41429
0.72170	-502.85520
0.72175	-501.03014
0.72180	-501.25827
0.72185	-504.22399
0.72190	-484.37645
0.72195	-497.38001
0.72200	-489.85164
0.72205	-477.53247
0.72210	-491.22043
0.72215	-502.17080
0.72220	-475.70741
0.72225	-498.06441
0.72230	-502.85520
0.72235	-478.44500
0.72240	-483.69205
0.72245	-494.41429
0.72250	-487.34218
0.72255	-479.81380
0.72260	-496.46748
0.72265	-501.71453
0.72270	-487.11404
0.72275	-496.92375
0.72280	-481.63886
0.72285	-496.92375
0.72290	-493.95802
0.72295	-482.55139
0.72300	-500.57387
0.72305	-494.87055
0.72310	-476.84807
0.72315	-496.92375
0.72320	-476.16368
0.72325	-500.34574
0.72330	-476.16368
0.72335	-481.63886
0.72340	-502.17080
0.72345	-498.06441
0.72350	-474.79488
0.72355	-501.94267
0.72360	-501.03014
0.72365	-487.57031
0.72370	-503.76773
0.72375	-477.76060
0.72380	-497.83628
0.72385	-500.11761
0.72390	-493.95802
0.72395	-503.76773
0.72400	-476.16368
0.72405	-502.39893
0.72410	-498.06441
0.72415	-479.12940
0.72420	-503.08333
0.72425	-502.62707
0.72430	-474.79488
0.72435	-490.99230
0.72440	-499.88947
0.72445	-491.67670
0.72450	-502.62707
0.72455	-488.93911
0.72460	-478.21687
0.72465	-502.85520
0.72470	-502.17080
0.72475	-493.27363
0.72480	-500.34574
0.72485	-503.08333
0.72490	-500.80200
0.72495	-502.17080
0.72500	-484.37645
0.72505	-504.22399
0.72510	-503.53960
0.72515	-479.58567
0.72520	-502.62707
0.72525	-488.93911
0.72530	-497.15188
0.72535	-503.31146
0.72540	-493.04549
0.72545	-478.44500
0.72550	-480.04193
0.72555	-502.17080
0.72560	-478.21687
0.72565	-503.53960
0.72570	-503.31146
0.72575	-503.76773
0.72580	-476.84807
0.72585	-486.88591
0.72590	-502.39893
0.72595	-489.39537
0.72600	-504.22399
0.72605	-501.71453
0.72610	-501.48640
0.72615	-501.25827
0.72620	-483.00766
0.72625	-498.06441
0.72630	-503.53960
0.72635	-481.86699
0.72640	-502.17080
0.72645	-502.62707
0.72650	-499.43321
0.72655	-496.23935
0.72660	-502.62707
0.72665	-501.25827
0.72670	-501.94267
0.72675	-481.63886
0.72680	-498.97694
0.72685	-495.78309
0.72690	-501.94267
0.72695	-489.16724
0.72700	-479.58567
0.72705	-502.62707
0.72710	-501.94267
0.72715	-485.28898
0.72720	-502.39893
0.72725	-486.20151
0.72730	-483.23579
0.72735	-503.31146
0.72740	-502.17080
0.72745	-499.20508
0.72750	-503.53960
0.72755	-486.65778
0.72760	-503.53960
0.72765	-503.53960
0.72770	-489.39537
0.72775	-503.08333
0.72780	-501.71453
0.72785	-503.53960
0.72790	-505.82092
0.72795	-503.31146
0.72800	-490.76417
0.72805	-488.25471
0.72810	-481.86699
0.72815	-489.62350
0.72820	-506.73345
0.72825	-501.71453
0.72830	-486.42965
0.72835	-508.33038
0.72840	-480.27006
0.72845	-503.08333
0.72850	-506.73345
0.72855	-494.18616
0.72860	-509.69918
0.72865	-507.64598
0.72870	-500.34574
0.72875	-496.23935
0.72880	-509.69918
0.72885	-491.90483
0.72890	-492.13296
0.72895	-505.36466
0.72900	-507.87412
0.72905	-484.60458
0.72910	-508.55852
0.72915	-507.41785
0.72920	-510.61171
0.72925	-507.87412
0.72930	-507.41785
0.72935	-510.83984
0.72940	-508.10225
0.72945	-508.10225
0.72950	-510.61171
0.72955	-507.87412
0.72960	-508.33038
0.72965	-509.01478
0.72970	-496.01122
0.72975	-511.75237
0.72980	-507.87412
0.72985	-508.10225
0.72990	-510.38358
0.72995	-486.20151
0.73000	-506.27719
0.73005	-510.83984
0.73010	-490.53603
0.73015	-509.92731
0.73020	-507.41785
0.73025	-498.29254
0.73030	-509.92731
0.73035	-489.62350
0.73040	-499.88947
0.73045	-508.78665
0.73050	-486.20151
0.73055	-498.74881
0.73060	-506.04906
0.73065	-507.18972
0.73070	-487.57031
0.73075	-497.15188
0.73080	-510.83984
0.73085	-483.00766
0.73090	-510.38358
0.73095	-495.32682
0.73100	-483.92019
0.73105	-511.52424
0.73110	-511.98051
0.73115	-500.80200
0.73120	-482.55139
0.73125	-511.29611
0.73130	-509.47105
0.73135	-502.17080
0.73140	-487.57031
0.73145	-511.29611
0.73150	-511.06797
0.73155	-494.41429
0.73160	-492.36110
0.73165	-511.06797
0.73170	-509.69918
0.73175	-510.83984
0.73180	-509.47105
0.73185	-496.69562
0.73190	-491.90483
0.73195	-492.58923
0.73200	-512.20864
0.73205	-497.15188
0.73210	-505.82092
0.73215	-511.06797
0.73220	-508.55852
0.73225	-496.23935
0.73230	-511.06797
0.73235	-509.47105
0.73240	-505.36466
0.73245	-509.69918
0.73250	-498.29254
0.73255	-507.18972
0.73260	-510.15544
0.73265	-484.60458
0.73270	-509.92731
0.73275	-510.61171
0.73280	-512.43677
0.73285	-510.38358
0.73290	-498.52068
0.73295	-499.88947
0.73300	-489.62350
0.73305	-491.44856
0.73310	-510.15544
0.73315	-485.28898
0.73320	-497.60815
0.73325	-505.13652
0.73330	-505.13652
0.73335	-511.98051
0.73340	-483.23579
0.73345	-508.78665
0.73350	-510.83984
0.73355	-500.34574
0.73360	-511.06797
0.73365	-494.41429
0.73370	-509.24291
0.73375	-508.10225
0.73380	-509.47105
0.73385	-497.38001
0.73390	-492.58923
0.73395	-495.32682
0.73400	-510.61171
0.73405	-509.01478
0.73410	-496.46748
0.73415	-502.17080
0.73420	-486.42965
0.73425	-508.55852
0.73430	-509.92731
0.73435	-497.15188
0.73440	-498.74881
0.73445	-484.37645
0.73450	-505.13652
0.73455	-509.47105
0.73460	-496.69562
0.73465	-511.06797
0.73470	-509.01478
0.73475	-504.90839
0.73480	-509.47105
0.73485	-496.69562
0.73490	-511.52424
0.73495	-508.78665
0.73500	-496.23935
0.73505	-494.41429
0.73510	-483.00766
0.73515	-509.92731
0.73520	-506.04906
0.73525	-506.27719
0.73530	-491.67670
0.73535	-508.78665
0.73540	-509.47105
0.73545	-484.83272
0.73550	-509.92731
0.73555	-484.83272
0.73560	-506.96159
0.73565	-497.83628
0.73570	-511.75237
0.73575	-504.45213
0.73580	-483.46392
0.73585	-512.20864
0.73590	-511.06797
0.73595	-504.22399
0.73600	-510.61171
0.73605	-490.53603
0.73610	-511.75237
0.73615	-483.00766
0.73620	-511.75237
0.73625	-499.20508
0.73630	-488.48284
0.73635	-512.66490
0.73640	-511.29611
0.73645	-502.17080
0.73650	-487.34218
0.73655	-493.95802
0.73660	-510.38358
0.73665	-492.58923
0.73670	-502.17080
0.73675	-512.43677
0.73680	-502.17080
0.73685	-502.85520
0.73690	-512.20864
0.73695	-489.16724
0.73700	-492.81736
0.73705	-499.66134
0.73710	-496.69562
0.73715	-510.15544
0.73720	-506.27719
0.73725	-508.78665
0.73730	-485.97338
0.73735	-498.52068
0.73740	-510.15544
0.73745	-489.62350
0.73750	-510.38358
0.73755	-510.83984
0.73760	-498.97694
0.73765	-509.24291
0.73770	-483.23579
0.73775	-509.01478
0.73780	-510.15544
0.73785	-482.77952
0.73790	-506.27719
0.73795	-505.59279
0.73800	-508.33038
0.73805	-485.51712
0.73810	-485.74525
0.73815	-506.73345
0.73820	-487.34218
0.73825	-505.36466
0.73830	-507.18972
0.73835	-493.50176
0.73840	-485.74525
0.73845	-484.37645
0.73850	-498.06441
0.73855	-485.28898
0.73860	-505.59279
0.73865	-503.76773
0.73870	-495.32682
0.73875	-505.59279
0.73880	-491.67670
0.73885	-504.90839
0.73890	-485.97338
0.73895	-504.45213
0.73900	-476.16368
0.73905	-494.18616
0.73910	-500.57387
0.73915	-496.69562
0.73920	-476.84807
0.73925	-501.94267
0.73930	-502.17080
0.73935	-490.30790
0.73940	-495.55495
0.73945	-501.48640
0.73950	-498.97694
0.73955	-503.53960
0.73960	-504.90839
0.73965	-501.03014
0.73970	-502.17080
0.73975	-501.25827
0.73980	-479.58567
0.73985	-485.97338
0.73990	-505.82092
0.73995	-485.97338
0.74000	-477.30434
0.74005	-504.90839
0.74010	-502.62707
0.74015	-496.01122
0.74020	-475.93554
0.74025	-503.99586
0.74030	-494.18616
0.74035	-477.76060
0.74040	-488.93911
0.74045	-503.99586
0.74050	-484.60458
0.74055	-491.22043
0.74060	-503.31146
0.74065	-487.11404
0.74070	-501.48640
0.74075	-500.11761
0.74080	-502.85520
0.74085	-487.79844
0.74090	-503.76773
0.74095	-476.16368
0.74100	-489.39537
0.74105	-501.71453
0.74110	-482.32326
0.74115	-484.37645
0.74120	-491.67670
0.74125	-488.25471
0.74130	-503.99586
0.74135	-489.85164
0.74140	-478.90127
0.74145	-504.45213
0.74150	-486.65778
0.74155	-501.03014
0.74160	-503.53960
0.74165	-486.42965
0.74170	-502.62707
0.74175	-493.04549
0.74180	-497.60815
0.74185	-490.76417
0.74190	-492.36110
0.74195	-501.71453
0.74200	-487.57031
0.74205	-503.08333
0.74210	-477.53247
0.74215	-495.78309
0.74220	-485.74525
0.74225	-485.74525
0.74230	-500.34574
0.74235	-501.48640
0.74240	-485.28898
0.74245	-503.53960
0.74250	-501.03014
0.74255	-482.09513
0.74260	-501.94267
0.74265	-500.80200
0.74270	-480.49820
0.74275	-496.01122
0.74280	-499.66134
0.74285	-475.02301
0.74290	-494.64242
0.74295	-500.34574
0.74300	-490.30790
0.74305	-473.88235
0.74310	-497.38001
0.74315	-497.38001
0.74320	-501.03014
0.74325	-488.71097
0.74330	-498.29254
0.74335	-501.03014
0.74340	-473.42608
0.74345	-487.11404
0.74350	-499.88947
0.74355	-500.11761
0.74360	-501.03014
0.74365	-477.53247
0.74370	-496.92375
0.74375	-502.17080
0.74380	-476.39181
0.74385	-480.04193
0.74390	-501.48640
0.74395	-502.17080
0.74400	-481.41073
0.74405	-490.07977
0.74410	-485.51712
0.74415	-486.42965
0.74420	-500.80200
0.74425	-500.11761
0.74430	-488.25471
0.74435	-491.90483
0.74440	-504.22399
0.74445	-477.98874
0.74450	-500.34574
0.74455	-501.48640
0.74460	-498.52068
0.74465	-502.62707
0.74470	-490.53603
0.74475	-492.58923
0.74480	-485.51712
0.74485	-504.68026
0.74490	-504.22399
0.74495	-495.32682
0.74500	-502.62707
0.74505	-503.76773
0.74510	-504.22399
0.74515	-501.48640
0.74520	-500.80200
0.74525	-500.34574
0.74530	-504.22399
0.74535	-503.53960
0.74540	-477.30434
0.74545	-501.71453
0.74550	-498.74881
0.74555	-483.92019
0.74560	-502.17080
0.74565	-479.35753
0.74570	-504.90839
0.74575	-503.99586
0.74580	-495.78309
0.74585	-480.04193
0.74590	-506.73345
0.74595	-502.62707
0.74600	-505.36466
0.74605	-486.65778
0.74610	-489.39537
0.74615	-498.06441
0.74620	-481.18259
0.74625	-496.23935
0.74630	-503.76773
0.74635	-480.04193
0.74640	-500.57387
0.74645	-500.34574
0.74650	-506.04906
0.74655	-495.32682
0.74660	-505.59279
0.74665	-505.36466
0.74670	-492.58923
0.74675	-488.48284
0.74680	-504.45213
0.74685	-491.67670
0.74690	-506.50532
0.74695	-498.97694
0.74700	-481.18259
0.74705	-504.22399
0.74710	-489.39537
0.74715	-478.90127
0.74720	-506.96159
0.74725	-506.04906
0.74730	-507.18972
0.74735	-488.48284
0.74740	-481.18259
0.74745	-500.57387
0.74750	-506.73345
0.74755	-483.00766
0.74760	-480.95446
0.74765	-501.71453
0.74770	-503.99586
0.74775	-504.68026
0.74780	-505.36466
0.74785	-491.67670
0.74790	-507.64598
0.74795	-500.80200
0.74800	-482.32326
0.74805	-506.27719
0.74810	-501.71453
0.74815	-507.41785
0.74820	-482.32326
0.74825	-495.32682
0.74830	-509.47105
0.74835	-484.37645
0.74840	-484.83272
0.74845	-508.55852
0.74850	-494.41429
0.74855	-503.08333
0.74860	-509.01478
0.74865	-483.46392
0.74870	-507.18972
0.74875	-502.85520
0.74880	-492.36110
0.74885	-497.83628
0.74890	-488.48284
0.74895	-507.41785
0.74900	-509.47105
0.74905	-498.74881
0.74910	-511.75237
0.74915	-497.15188
0.74920	-492.36110
0.74925	-503.53960
0.74930	-505.13652
0.74935	-501.25827
0.74940	-489.85164
0.74945	-502.62707
0.74950	-495.55495
0.74955	-494.87055
0.74960	-511.75237
0.74965	-493.72989
0.74970	-485.74525
0.74975	-511.29611
0.74980	-498.97694
0.74985	-492.13296
0.74990	-508.78665
0.74995	-504.90839
0.75000	-493.27363
0.75005	-511.06797
0.75010	-501.71453
0.75015	-487.34218
0.75020	-507.41785
0.75025	-510.61171
0.75030	-494.18616
0.75035	-486.88591
0.75040	-504.90839
0.75045	-509.92731
0.75050	-508.78665
0.75055	-496.92375
0.75060	-485.28898
0.75065	-509.92731
0.75070	-510.61171
0.75075	-483.69205
0.75080	-511.75237
0.75085	-502.17080
0.75090	-487.34218
0.75095	-511.75237
0.75100	-511.06797
0.75105	-511.06797
0.75110	-501.94267
0.75115	-510.38358
0.75120	-494.64242
0.75125	-490.30790
0.75130	-489.16724
0.75135	-511.75237
0.75140	-511.52424
0.75145	-497.38001
0.75150	-493.50176
0.75155	-497.83628
0.75160	-512.89304
0.75165	-488.48284
0.75170	-509.47105
0.75175	-509.69918
0.75180	-497.60815
0.75185	-512.20864
0.75190	-495.55495
0.75195	-511.98051
0.75200	-496.23935
0.75205	-511.75237
0.75210	-506.73345
0.75215	-512.20864
0.75220	-509.47105
0.75225	-509.47105
0.75230	-507.18972
0.75235	-511.29611
0.75240	-497.60815
0.75245	-511.52424
0.75250	-504.45213
0.75255	-511.75237
0.75260	-499.43321
0.75265	-508.33038
0.75270	-511.29611
0.75275	-498.97694
0.75280	-503.31146
0.75285	-489.85164
0.75290	-511.06797
0.75295	-513.80557
0.75300	-490.76417
0.75305	-513.12117
0.75310	-511.29611
0.75315	-498.97694
0.75320	-501.71453
0.75325	-502.17080
0.75330	-510.38358
0.75335	-510.38358
0.75340	-513.34930
0.75345	-495.32682
0.75350	-486.20151
0.75355	-513.12117
0.75360	-512.89304
0.75365	-486.42965
0.75370	-509.01478
0.75375	-494.64242
0.75380	-507.64598
0.75385	-510.83984
0.75390	-499.43321
0.75395	-487.79844
0.75400	-512.43677
0.75405	-509.01478
0.75410	-510.38358
0.75415	-510.38358
0.75420	-485.51712
0.75425	-509.01478
0.75430	-510.15544
0.75435	-510.61171
0.75440	-510.61171
0.75445	-509.92731
0.75450	-506.96159
0.75455	-487.79844
0.75460	-511.75237
0.75465	-512.20864
0.75470	-509.92731
0.75475	-511.29611
0.75480	-511.75237
0.75485	-512.66490
0.75490	-508.55852
0.75495	-510.38358
0.75500	-497.83628
0.75505	-512.20864
0.75510	-504.45213
0.75515	-489.85164
0.75520	-509.69918
0.75525	-498.97694
0.75530	-503.31146
0.75535	-508.10225
0.75540	-501.25827
0.75545	-510.15544
0.75550	-500.80200
0.75555	-488.25471
0.75560	-499.43321
0.75565	-498.74881
0.75570	-512.43677
0.75575	-508.33038
0.75580	-510.38358
0.75585	-511.29611
0.75590	-506.27719
0.75595	-494.18616
0.75600	-494.87055
0.75605	-512.20864
0.75610	-498.52068
0.75615	-500.11761
0.75620	-489.62350
0.75625	-503.53960
0.75630	-503.76773
0.75635	-514.48996
0.75640	-511.52424
0.75645	-487.11404
0.75650	-513.57743
0.75655	-512.20864
0.75660	-498.29254
0.75665	-492.58923
0.75670	-513.12117
0.75675	-509.69918
0.75680	-486.42965
0.75685	-514.03370
0.75690	-502.39893
0.75695	-488.48284
0.75700	-505.59279
0.75705	-511.52424
0.75710	-498.52068
0.75715	-513.12117
0.75720	-495.55495
0.75725	-495.09869
0.75730	-509.47105
0.75735	-508.55852
0.75740	-510.61171
0.75745	-496.92375
0.75750	-513.12117
0.75755	-510.38358
0.75760	-509.01478
0.75765	-505.13652
0.75770	-503.08333
0.75775	-510.38358
0.75780	-498.29254
0.75785	-512.89304
0.75790	-506.27719
0.75795	-486.20151
0.75800	-501.03014
0.75805	-510.83984
0.75810	-502.85520
0.75815	-510.61171
0.75820	-484.37645
0.75825	-506.73345
0.75830	-496.69562
0.75835	-509.47105
0.75840	-501.71453
0.75845	-482.55139
0.75850	-505.82092
0.75855	-493.27363
0.75860	-508.10225
0.75865	-501.48640
0.75870	-490.07977
0.75875	-480.04193
0.75880	-507.18972
0.75885	-482.55139
0.75890	-506.27719
0.75895	-488.48284
0.75900	-504.68026
0.75905	-490.76417
0.75910	-487.11404
0.75915	-507.18972
0.75920	-507.18972
0.75925	-481.18259
0.75930	-494.87055
0.75935	-489.62350
0.75940	-483.69205
0.75945	-505.36466
0.75950	-503.76773
0.75955	-503.08333
0.75960	-503.31146
0.75965	-494.87055
0.75970	-504.45213
0.75975	-484.14832
0.75980	-506.73345
0.75985	-494.41429
0.75990	-479.12940
0.75995	-484.83272
0.76000	-506.27719
0.76005	-502.62707
0.76010	-502.62707
0.76015	-502.62707
0.76020	-503.76773
0.76025	-480.72633
0.76030	-485.74525
0.76035	-504.45213
0.76040	-505.36466
0.76045	-479.58567
0.76050	-480.95446
0.76055	-482.09513
0.76060	-494.87055
0.76065	-506.96159
0.76070	-500.80200
0.76075	-505.13652
0.76080	-480.95446
0.76085	-487.11404
0.76090	-505.59279
0.76095	-503.31146
0.76100	-503.76773
0.76105	-490.30790
0.76110	-503.53960
0.76115	-503.76773
0.76120	-498.52068
0.76125	-497.60815
0.76130	-493.27363
0.76135	-488.71097
0.76140	-507.18972
0.76145	-503.31146
0.76150	-502.85520
0.76155	-499.66134
0.76160	-502.85520
0.76165	-506.27719
0.76170	-485.06085
0.76175	-490.53603
0.76180	-493.27363
0.76185	-479.35753
0.76190	-506.27719
0.76195	-480.04193
0.76200	-503.76773
0.76205	-492.36110
0.76210	-505.82092
0.76215	-480.95446
0.76220	-502.39893
0.76225	-506.27719
0.76230	-488.02657
0.76235	-507.41785
0.76240	-505.82092
0.76245	-505.36466
0.76250	-506.50532
0.76255	-491.90483
0.76260	-508.10225
0.76265	-504.90839
0.76270	-491.22043
0.76275	-506.50532
0.76280	-503.31146
0.76285	-500.80200
0.76290	-503.99586
0.76295	-492.13296
0.76300	-486.20151
0.76305	-502.17080
0.76310	-496.69562
0.76315	-503.53960
0.76320	-501.71453
0.76325	-477.07621
0.76330	-496.23935
0.76335	-504.90839
0.76340	-478.90127
0.76345	-504.45213
0.76350	-503.08333
0.76355	-491.22043
0.76360	-485.97338
0.76365	-482.09513
0.76370	-505.59279
0.76375	-486.42965
0.76380	-481.63886
0.76385	-490.30790
0.76390	-485.97338
0.76395	-504.68026
0.76400	-504.68026
0.76405	-488.71097
0.76410	-486.65778
0.76415	-506.50532
0.76420	-484.60458
0.76425	-479.81380
0.76430	-505.59279
0.76435	-496.23935
0.76440	-501.03014
0.76445	-503.53960
0.76450	-502.62707
0.76455	-499.66134
0.76460	-504.22399
0.76465	-494.18616
0.76470	-476.84807
0.76475	-498.97694
0.76480	-505.13652
0.76485	-476.39181
0.76490	-496.46748
0.76495	-506.73345
0.76500	-484.37645
0.76505	-506.27719
0.76510	-488.93911
0.76515	-491.22043
0.76520	-500.11761
0.76525	-505.82092
0.76530	-479.81380
0.76535	-503.76773
0.76540	-480.49820
0.76545	-506.50532
0.76550	-489.62350
0.76555	-487.11404
0.76560	-504.68026
0.76565	-500.80200
0.76570	-506.73345
0.76575	-496.01122
0.76580	-480.27006
0.76585	-482.55139
0.76590	-506.27719
0.76595	-495.55495
0.76600	-485.51712
0.76605	-487.57031
0.76610	-504.45213
0.76615	-485.74525
0.76620	-503.31146
0.76625	-488.48284
0.76630	-503.53960
0.76635	-484.60458
0.76640	-497.60815
0.76645	-479.58567
0.76650	-482.32326
0.76655	-499.88947
0.76660	-501.48640
0.76665	-506.04906
0.76670	-490.30790
0.76675	-503.99586
0.76680	-503.53960
0.76685	-494.87055
0.76690	-505.36466
0.76695	-499.88947
0.76700	-505.36466
0.76705	-502.62707
0.76710	-488.25471
0.76715	-481.63886
0.76720	-503.76773
0.76725	-482.55139
0.76730	-506.27719
0.76735	-480.27006
0.76740	-505.36466
0.76745	-503.76773
0.76750	-493.95802
0.76755	-492.81736
0.76760	-479.35753
0.76765	-506.04906
0.76770	-506.27719
0.76775	-492.36110
0.76780	-482.55139
0.76785	-486.65778
0.76790	-506.50532
0.76795	-482.55139
0.76800	-493.04549
0.76805	-500.80200
0.76810	-503.31146
0.76815	-490.53603
0.76820	-507.64598
0.76825	-496.01122
0.76830	-488.71097
0.76835	-505.36466
0.76840	-504.22399
0.76845	-503.99586
0.76850	-499.66134
0.76855	-502.85520
0.76860	-509.47105
0.76865	-490.53603
0.76870	-509.01478
0.76875	-508.10225
0.76880	-495.32682
0.76885	-487.11404
0.76890	-492.58923
0.76895	-485.28898
0.76900	-501.25827
0.76905	-492.13296
0.76910	-493.04549
0.76915	-508.78665
0.76920	-503.08333
0.76925	-496.69562
0.76930	-504.22399
0.76935	-486.65778
0.76940	-507.64598
0.76945	-481.86699
0.76950	-508.55852
0.76955	-502.62707
0.76960	-484.37645
0.76965	-489.39537
0.76970	-498.74881
0.76975	-496.01122
0.76980	-508.33038
0.76985	-509.01478
0.76990	-509.24291
0.76995	-496.01122
0.77000	-485.51712
0.77005	-509.69918
0.77010	-502.62707
0.77015	-499.88947
0.77020	-509.24291
0.77025	-507.64598
0.77030	-500.34574
0.77035	-502.85520
0.77040	-490.99230
0.77045	-496.01122
0.77050	-495.32682
0.77055	-494.18616
0.77060	-495.32682
0.77065	-508.33038
0.77070	-510.61171
0.77075	-484.37645
0.77080	-488.02657
0.77085	-510.83984
0.77090	-496.46748
0.77095	-509.92731
0.77100	-510.61171
0.77105	-509.69918
0.77110	-487.11404
0.77115	-505.36466
0.77120	-512.43677
0.77125	-485.06085
0.77130	-506.27719
0.77135	-512.43677
0.77140	-510.61171
0.77145	-509.24291
0.77150	-509.24291
0.77155	-509.92731
0.77160	-510.15544
0.77165	-510.83984
0.77170	-510.83984
0.77175	-508.33038
0.77180	-509.47105
0.77185	-511.75237
0.77190	-492.36110
0.77195	-497.38001
0.77200	-497.15188
0.77205	-510.38358
0.77210	-484.37645
0.77215	-501.48640
0.77220	-493.50176
0.77225	-493.27363
0.77230	-503.53960
0.77235	-511.52424
0.77240	-511.75237
0.77245	-505.82092
0.77250	-492.81736
0.77255	-512.66490
0.77260	-512.20864
0.77265	-487.79844
0.77270	-496.01122
0.77275	-511.75237
0.77280	-486.42965
0.77285	-507.64598
0.77290	-511.29611
0.77295	-497.38001
0.77300	-504.22399
0.77305	-510.15544
0.77310	-485.28898
0.77315	-511.29611
0.77320	-497.60815
0.77325	-511.29611
0.77330	-509.01478
0.77335	-509.47105
0.77340	-511.29611
0.77345	-512.66490
0.77350	-503.31146
0.77355	-492.58923
0.77360	-511.29611
0.77365	-500.80200
0.77370	-486.20151
0.77375	-493.27363
0.77380	-491.67670
0.77385	-504.45213
0.77390	-508.78665
0.77395	-508.55852
0.77400	-504.68026
0.77405	-510.15544
0.77410	-507.41785
0.77415	-508.55852
0.77420	-508.10225
0.77425	-509.01478
0.77430	-511.52424
0.77435	-507.87412
0.77440	-510.15544
0.77445	-509.92731
0.77450	-511.75237
0.77455	-508.10225
0.77460	-509.92731
0.77465	-495.78309
0.77470	-511.75237
0.77475	-506.96159
0.77480	-510.15544
0.77485	-503.76773
0.77490	-485.74525
0.77495	-505.59279
0.77500	-510.38358
0.77505	-508.55852
0.77510	-507.64598
0.77515	-496.23935
0.77520	-511.29611
0.77525	-508.10225
0.77530	-508.78665
0.77535	-502.62707
0.77540	-486.42965
0.77545	-504.22399
0.77550	-506.04906
0.77555	-508.10225
0.77560	-508.33038
0.77565	-510.61171
0.77570	-511.06797
0.77575	-513.12117
0.77580	-496.01122
0.77585	-488.02657
0.77590	-499.66134
0.77595	-512.89304
0.77600	-500.11761
0.77605	-512.89304
0.77610	-502.17080
0.77615	-485.97338
0.77620	-511.75237
0.77625	-489.62350
0.77630	-499.20508
0.77635	-488.48284
0.77640	-495.09869
0.77645	-509.92731
0.77650	-500.34574
0.77655	-513.34930
0.77660	-510.61171
0.77665	-498.52068
0.77670	-499.20508
0.77675	-486.20151
0.77680	-513.12117
0.77685	-504.22399
0.77690	-500.11761
0.77695	-512.20864
0.77700	-500.11761
0.77705	-509.92731
0.77710	-509.92731
0.77715	-499.66134
0.77720	-512.89304
0.77725	-504.68026
0.77730	-511.52424
0.77735	-494.87055
0.77740	-511.75237
0.77745	-493.95802
0.77750	-485.51712
0.77755	-512.20864
0.77760	-496.01122
0.77765	-510.38358
0.77770	-500.11761
0.77775	-510.38358
0.77780	-484.83272
0.77785	-496.01122
0.77790	-496.23935
0.77795	-510.38358
0.77800	-487.11404
0.77805	-502.62707
0.77810	-509.01478
0.77815	-505.59279
0.77820	-508.33038
0.77825	-506.27719
0.77830	-491.67670
0.77835	-483.23579
0.77840	-509.01478
0.77845	-491.22043
0.77850	-507.64598
0.77855	-508.10225
0.77860	-506.27719
0.77865	-483.46392
0.77870	-494.18616
0.77875	-507.64598
0.77880	-503.76773
0.77885	-505.36466
0.77890	-506.50532
0.77895	-505.13652
0.77900	-492.13296
0.77905	-490.76417
0.77910	-481.63886
0.77915	-485.06085
0.77920	-505.36466
0.77925	-490.30790
0.77930	-505.36466
0.77935	-504.90839
0.77940	-491.67670
0.77945	-507.18972
0.77950	-481.18259
0.77955	-493.72989
0.77960	-506.73345
0.77965	-499.43321
0.77970	-487.79844
0.77975	-507.18972
0.77980	-493.27363
0.77985	-480.49820
0.77990	-506.50532
0.77995	-488.93911
0.78000	-493.50176
0.78005	-505.82092
0.78010	-490.76417
0.78015	-478.90127
0.78020	-505.36466
0.78025	-483.00766
0.78030	-497.83628
